OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL EL VIAJERO,2000105046,CARRERA 9 ENTRE CALLE 11 Y 12,-73.251542,10.48034,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL EL OBRERO,2000105047,CARRERA 9 ENTRE CALLE 11 Y 12,-73.253821,10.47639,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE SAN MARTÍN,2000105048,CARRERA 20 -CALLE 35,-73.248706,10.450782,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LOS ALGARROBILLOS - ZONA 1,2000105049,CALLE 30 ENTRE KRA 5TA Y 5A.,-73.235537,10.456892,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,TERMINAL DE TRANSPORTE,2000105050,TERMINAL DE TRANSPORTE,-73.24311,10.444775,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,MERCABASTOS,2000105051,"MERCABASTOS S.A, 80",-73.267554,10.440344,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LA VICTORIA,2000105052,CARRERA 35 CON CALLE 18BIS,-73.273983,10.452087,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,NANDO MARÍN,2000105053,LA PRIMERA PIEDRA NANDO MARIN (TORRE G),-73.262473,10.434844,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE 450 AÑOS,2000105054,CARRERA 45 ENTRE CALLES 18F Y 19,-73.279905,10.443832,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE CASIMIRO,2000105055,CARRERA 30B CON CALLE 19A,-73.265085,10.451412,09/25/2017 12:00:00 AM
ERT,Chocó,Atrato,BIBLIOTECA,2705002001,BIBLIOTECA MUNICIPAL,-76.636197,5.530541,08/03/2017 12:00:00 AM
ERT,Chocó,Atrato,PALACIO MUNICIPAL,2705002002,"PALACIO MUNICIPAL, BARRIO SANTANDER",-76.636197,5.530541,08/03/2017 12:00:00 AM
ERT,Chocó,Istmina,CRA 12 CALLE 7 ,2736102000,PARQUE CEMENTERIO,-76.684764,5.165044,11/16/2016 12:00:00 AM
ERT,Chocó,Istmina,PARQUE POLICARPA SALAVARRIETA,2736102001,CALLE 8 # 18 - 07,-76.687184,5.156859,08/03/2017 12:00:00 AM
ERT,Chocó,Istmina,PARQUE SIMON BOLIVAR,2736102002,CARRERA 6 ENTRE CALLE 31 Y 32,-76.687184,5.146489,08/03/2017 12:00:00 AM
ERT,Chocó,Istmina,PARQUE CENTRAL BARRIO SAN AGUSTIN,2736102003,CARRERA 4 CON CALLE 21 - PARROQUIA SAN AGUSTÍN,-76.688865,5.153991,08/03/2017 12:00:00 AM
ERT,Chocó,Quibdó,PARQUE ALAMEDA REYES,2700102000,CALLE 26 ENTRE CARRERA 3 Y 5,-76.661253,5.690847,11/16/2016 12:00:00 AM
TELEBUCARAMANGA,Chocó,Quibdó,PARQUE MANUEL MOSQUERA GARCES,2700105001,CRA 2 # 30-1,-76.660622,5.694597,08/03/2017 12:00:00 AM
TELEBUCARAMANGA,Chocó,Quibdó,MALECON MERCADO ORILLAS DEL RIO ATRATO,2700105002,CRA 1 # 24-37,-76.662121,5.689045,08/03/2017 12:00:00 AM
TELEBUCARAMANGA,Chocó,Quibdó,AEROPARQUE,2700105003,CRA 27 # 17-1,-76.645672,5.692534,08/03/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE FUERA DEL ESTADIO. BOULEVAR CASA DE LA CULTURA,2316205001,DIAGONAL 15 A # 15-2,-75.792459,8.88909,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE CENTRAL FRENTE A LA ALCALDÍA,2316205002,CALLE 15 # 10,-75.789646,8.888559,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE LINEAL BOULEVARD DE VENUS EN EL BARRIO VENUS,2316205003,CRA 17 # 13A,-75.79298,8.885433,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE SANTA TERESA,2316205004,CRA 21 # 8A,-75.796317,8.881884,06/10/2017 12:00:00 AM
UNE,Córdoba,Chinú,PARQUE PRINCIPAL,2318206001,ENTRE CARRERAS 7 Y 8 CON CALLE 15 Y 16,-75.399726,9.104387,06/10/2017 12:00:00 AM
UNE,Córdoba,Ciénaga de Oro,PARQUE PRINCIPAL,2318906001,CARRERA 16-17 CALLE 6-5  ,-75.621076,8.874756,09/21/2017 12:00:00 AM
ETB,Córdoba,Lorica,PLAZA LÁCIDES BERSAL,2341701000,CALLE 1 BIS NO 17 FRENTE A LA ALCALDÍA MUNICIPAL,-75.819027,9.226916,12/28/2016 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Lorica,PARQUE EL PARAISO,2341705001,CARRERAS 25 Y 26 DIAGONAL 18,-75.814075,9.232332,06/09/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Lorica,"SECTOR MURAL BANCO AGRARIO (MALECÓN, ARENEROS)",2341705002,CALLE 1 A MALECON LAS MURALLAS,-75.820723,9.226463,06/09/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Lorica,PLAZA DE LA CRUZ Y PLAZA CONCORDIA,2341705003,CRA 19,-75.818408,9.226791,06/09/2017 12:00:00 AM
UNE,Córdoba,Montelíbano,PLAZA DE LA SANTA CRUZ,2346606001,PLAZA PRINCIPAL BARRIO CENTRO,-75.420888,7.9846482,06/10/2017 12:00:00 AM
UNE,Córdoba,Montelíbano,PARQUE ABASTOS DEL SUR,2346606002,BARRIO EL PARAISO,-75.421418,7.965686,06/10/2017 12:00:00 AM
ETB,Córdoba,Montería,PARQUE CENTRAL,2300101000,CALLE 28 Y 28 ENTRE CARRERAS 2 -4,-75.887,8.7555,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE NARIÑO,2300106001,CALLE 40 CON CRA 6,-75.877714,8.761837,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA PASTRANA BORRERO,2300106002,DIAGONAL 0 SUR TRANSVERSAL 1 BIS,-75.89776,8.731315,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA COMFACOR,2300106003,DIAGONAL 16 TRASV 17,-75.890825,8.7401,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAURELES,2300106004,CLL 43 Y CLL 44 CON CR 7 Y CR 8,-75.875332,8.76326,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA NUEVO BOSQUE,2300106005,CLL 94 Y CLL 94A CON CR 7A Y CRA 8,-75.84872,8.801105,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA PAZ DEL NORTE,2300106006,CORREGIMIENTO PAZ DEL NORTE,-75.857506,8.810687,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL NISPERO,2300106007,B/ EL NISPERO,-75.898902,8.752053,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CORREGIMIENTO EL SABANAL,2300106008,CORREGIMIENTO EL SABANAL,-75.804791,8.779752,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,AGUAS NEGRAS,2300106009,VEREDA AGUAS NEGRAS,-75.82118,8.813803,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAS BRISAS,2300106010,KR 3 X TV 1B,-75.900271,8.741676,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA VILLA MARGARITA,2300106011,CL 1 Y CLL 2 CON CR 7 Y CR 3E,-75.891307,8.730571,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA SINU CENTRO - TEATRINO,2300106012,AV 1 CON CLL 27 Y CLL 28,-75.887789,8.756863,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA SINU CENTRO - ZONA DE JUEGOS,2300106013,AV 1 CON CLL 32,-75.885492,8.759974,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE DEL LIBRO,2300106014,CALLE 36 ENTRE CRA 4 Y CRA 5,-75.880768,8.759897,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA NORTE - MIRADOR,2300106015,CRA 1 ENTRE CLL 61 Y Y CLL 61A,-75.86918,8.773032,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE DE LOS SUEÑOS,2300106016,CRA 13 Y CRA 14 CON CLL 61B Y CLL 62,-75.860808,8.768234,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,ESTADIO 18 DE JUNIO,2300106017,CALLE 56 CR 7 - 2 PISO,-75.868213,8.766687,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,BIOSALUDABLE SAN JOSE,2300106018,CALLE 29 CR 21 BARIO SAN JOSE,-75.872674,8.747985,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA FLORESTA,2300106019,CALLE 38 CON CRA 15A Y CALLE 36,-75.873893,8.754783,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA GRANJA COMFACOR,2300106020,DIAG 13 CALLE 10,-75.889248,8.73854,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA PALMA,2300106021,"CRA 10A Y 11A, CALLE 7A Y 8",-75.90682,8.74958,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE RANCHO GRANDE,2300106022,CALLE 9 CR 13 W,-75.908127,8.75285,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA RIO DE JANEIRO,2300106023,CL. 21 #3CW-1 A 3CW-83,-75.895344,8.753162,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA DE LA PRADERA SEXTA ETAPA,2300106024,CL 26 X KR 26B,-75.872851,8.735002,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA ESMERALDA,2300106025,CARRERA 8A OESTE CON CALLE 27,-75.893543,8.759167,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL EDEN,2300106026,CRA 16 - CRA 16 A,-75.87399,8.752048,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL MORA,2300106027,CALLE 41A ENTRE CRA 15A Y CRA 15B,-75.870739,8.755221,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA SINU CENTRO - MUELLE Y CENTRO CULTURAL,2300106028,AV 1 CON CLL 36,-75.883649,8.761968,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE RIVERA,2300106029,CARRERA 9 OESTE 18 -33,-75.897919,8.754599,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA EL POBLADO,2300106030,CLL 26 CR 20W,-75.902371,8.76618,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE VILLAREAL,2300106031,CRA 7W Y CR 6W CON CLL 23 Y CLL 24,-75.894707,8.756242,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LOS CAMPANOS,2300106032,CLL 1D ENTRE CLL 6 Y CLL 10,-75.894775,8.74613,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PRINCIPAL DE LA GRANJA 19-22,2300106033,TRANSV 5 ENTRE DIAGONALES 19 - 22,-75.893052,8.741444,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAS GLORIAS,2300106034,CR 9 CON CLL 1 Y CLL 7 SUR,-75.889878,8.725306,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA BARRIO LA CANDELARIA,2300106035,CLL 1B Y CLL 2 CON CR 26Y 26A B/ LA CANDELARIA,-75.87847,8.724464,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,SEDE SUR Y CANCHA P5,2300106036,CL. 5A #15-2 A 15-168,-75.884122,8.733106,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL AVION Y COLISEO MIGUEL HAPPY LORA,2300106037,CLL 22 Y CLL 23 CON CR 13 Y CR 14,-75.88141,8.747075,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE DE LA CRUZ,2300106038,CLL 36 ENTRE CR 6 Y CR 7,-75.879595,8.759344,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,ESTADIO DE BEISBOL LA PRADERA,2300106039,KM 7 VIA PLANETA RICA -,-75.874167,8.740696,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,TERMINAL DE TRANSPORTE,2300106040,CLL 41 #15-20,-75.867925,8.747926,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,URBANIZACION COMFACOR,2300106041,CLL 1D ENTRE CLL 6 Y CLL 10,-75.833935,8.820587,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,MERCADITO SUR,2300106042,"CARRERA 9, CALLE 13",-75.886909,8.742935,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LOS RECUERDOS,2300106043,CRA 9 CON CLL 13 SUR,-75.893001,8.716076,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA PANZENU,2300106044,CR 11 Y CR 28 CON CLL 2 Y CLL 3 B/ PANZENU,-75.888638,8.729312,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE MOCARÌ,2300106045,CLL 94A CON CLL 2 Y CRA 3 Y CR 5,-75.856959,8.801968,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA MONCADA,2300106046,B/ EDMUNDO LOPÉZ,-75.880886,8.733368,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,AVENIDA DE LA CIUDADANIA,2300106047,CR 14 ENTRE CRA 33 - CRA 37,-75.876497,8.755412,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PASAJE DEL SOL,2300106048,CLL 62 ENTRE CRA 6 Y CRA 7,-75.865964,8.772162,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAS GOLONDRINAS LINEAL,2300106049,CR 9 - CR 20 CON CLL 5,-75.8869,8.73307,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LINEAL CANTA CLARO,2300106050,CLL 20 - CLL 29 CON CRA 29,-75.869835,8.740114,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,EL CIC - MOGAMBO,2300106051,CL 4 # 23 - 1 A 23 - 49,-75.880444,8.730047,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,MERCADO ORIENTE,2300106052,CR 19 ENTRE CLL 41 Y CLL 42,-75.867275,8.750794,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,POLIDEPORTIVO LA PRADERA ETAPA 14,2300106053,KR 24 X CL 22,-75.874773,8.739021,06/09/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Planeta Rica,PARQUE SIMÓN BOLÍVAR PARQUE PRINCIPAL,2355505001,CALLE 20 # 8,-75.583418,8.41218,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Planeta Rica,PARQUE 22 DE AGOSTO,2355505002,CRA 16 # 17A,-75.591062,8.412798,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Pueblo Nuevo,POLIDEPORTIVO DEL BARRIO EL PRADO,2357005001,DIAGONAL 18 B Y 18 C TRANSVERSAL 13 Y 13 A,-75.509104,8.5071,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Pueblo Nuevo,PLACITA DE SAN PEDRO,2357005002,CALLE 11 CARRERA 10,-75.509867,8.499579,06/10/2017 12:00:00 AM
UNE,Córdoba,Puerto Libertador,CANCHA 7 DE SEPTIEMBRE,2367206001,CARRERAS 9 Y 10 CON CALLE 14 BARRIO 7 DE SEPTIEMBRE,-75.672308,7.887398,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Purísima,PARQUE PRINCIPAL SIMÓN BOLÍVAR,2358605001,CALLE 4,-75.721877,9.235135,06/09/2017 12:00:00 AM
UNE,Córdoba,San Andrés Sotavento,PARQUE MULTIUSOS (POLIDEPORTIVO),2367006001,CARRERA 7E CALLE 8B ,-75.509168,9.1457,09/21/2017 12:00:00 AM
UNE,Córdoba,San Antero,PARQUE PRINCIPAL,2358006001,CRA. 14 N° 12D-13,-75.760321,9.372783,06/10/2017 12:00:00 AM
UNE,Córdoba,Valencia,PARQUE PRINCIPAL,2385506001,CALLE 11-12 CARRERA 14-15,-76.144667,8.257841,09/21/2017 12:00:00 AM
UNE,Cundinamarca,Apulo,PARQUE PRINCIPAL,2559906001,CALLE 9 Nª 5 - 43C,-74.594391,4.519494,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Cajicá,SECTOR CAPELLANÍA,2512605001,CARRERA 3 # 13,-74.02119,4.938972,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Cajicá,PARQUE ESTACIÓN,2512606001,"CALLE 2 Y CALLE 3, CARRERA 4 Y 5",-74.023151,4.916751,04/04/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Chía,SECTOR BIBLIOTECA HOGABIGA,2517505001,CRA 8 # 16,-74.056323,4.863318,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Chocontá,PARQUE DEL PALACIO MUNICIPAL,2518306001,CARRERA 5 #5 -19,-73.685374,5.144747,05/19/2017 12:00:00 AM
UNE,Cundinamarca,El Colegio,PARQUE PRINCIPAL,2524506001,CALLES 9 Y 10 - CARRERAS 7 Y 8,-74.445982,4.583711,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Facatativá,CENTRO,2526905001,CARRERA 3 NO.5-68,-74.35282,4.808584,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Funza,PARQUE LA FRATERNIDAD,2528605001,CLL 15 # 21,-74.214385,4.723726,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Funza,PARQUE PRINCIPAL,2528606001,CALLE 14 13-05,-74.212216,4.71658,05/19/2017 12:00:00 AM
ETB,Cundinamarca,Fusagasugá,PARQUE PRINCIPAL,2529001000,"CALLE 6 NO 6-24 BARRIO CENTRO, PARQUE PRINCIPAL",-74.604822,4.576491,12/29/2016 12:00:00 AM
UNE,Cundinamarca,Fusagasugá,PARQUE EBEN - EZER,2529006001,CALLE 22B NO. 61_10,-74.395593,4.332377,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Fusagasugá,ROTONDA DEL ÉXITO,2529006002,CARRERA. 11 C NO.19B-42,-74.369189,4.33313,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Fusagasugá,POLIDEPORTIVO BARRIO EL PROGRESO,2529006003,CLL. 3B NO.6-13,-74.362579,4.351382,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Madrid,PLAZOLETA BARRIO SOCIEGO,2543005001,CRA 22 CON CALLE 6,-74.276974,4.736113,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Madrid,PARQUE PEDRO FERNANDEZ,2543006001,CALLE 15 KA 5,-74.263985,4.731078,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Manta,PARQUE PRINCIPAL,2543606001,CARRERA 6 2-27 ALCALDIA,-73.541068,5.008449,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Mosquera,PARQUE CULTURAL SAN JUAN BOSCO,2547305001,CLL 10 # 1A,-74.225477,4.71014,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Mosquera,PARQUE EL TRÉBOL,2547306001,CALLE 10 N° 4-09,-74.223452,4.708285,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Nilo,PARQUE PRINCIPAL NILO,2548806001,CL 5 X KR 4,-74.619987,4.307192,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Pacho,PARQUE CENTRAL 25 DE AGOSTO,2551305001,CLL 7 # 18,-74.15803,5.13127,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Ricaurte,PARQUE BIOSALUDABLE,2561206001,DIAGONAL 7 CARRERA 15 ESQUINA,-74.770642,4.278619,05/19/2017 12:00:00 AM
ETB,Cundinamarca,Soacha,PARQUE DEPORTIVO LAS ARENOSAS,2575401000,CARRERA 14 ENTRE LA CALLE 20 Y 26 DEL BARRIO COMPARTIR,-74.239093,4.571703,12/29/2016 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,PARQUE CENTRAL LUIS CARLOS GALÁN,2575405001,CALLE 13 # 730,-74.219917,4.582085,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,CIUDAD LATINA SEDE B,2575405002,CARRERA 16D #32-33,-74.243322,4.577698,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,DUCALES 2 SECTOR,2575405003,CARRERA 13 F # 9-08,-74.232382,4.574227,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,LA VEREDITA,2575405004,CALLE 6 SUR #18-03,-74.230072,4.587744,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,PARQUES DE LA SABANA DETRÁS DE MERCURIO,2575405005,CARRERA 8 DIAGONAL 33B SOACHA,-74.201452,4.589808,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,MANUELA BELTRAN,2575405006,CALLE 56 # 10-07,-74.188147,4.595596,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,PARQUE CHILOÉ,2575405007,DIAGONAL 28 NO. 28-99 CIUDAD VERDE,-74.214615,4.605493,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,MARCO FIDEL SUAREZ,2575405008,CLL 1 SUR # 13,-74.2003,4.597337,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,COLISEO LEON XIII,2575405009,CLL 48SUR CON CARRERA 9,-74.193763,4.594098,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,GABRIEL GARCIA MARQUEZ,2575405010,KRA 19 # 04-07,-74.186118,4.583678,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,BUENOS AIRES,2575405011,CALLE 56 # 10-07,-74.186134,4.5645,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,PARQUE PRINCIPAL DE SAN MATEO,2575405012,CALLE 28E # 3 ESTE,-74.204814,4.579784,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,LICEO MAYOR DE SOACHA POR TERREROS,2575405013,KR 6E CON CALLE 33 SOACHA,-74.195188,4.582412,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,LAS VILLAS SEDE LA FÁBRICA,2575405014,CALLE 13 # 03-26,-74.214837,4.573954,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,EDUARDO SANTOS SEDE BACHILLERATO,2575405015,CARRERA 1A CON CALLE 10,-74.218346,4.574398,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Soacha,PARQUE SEDE ESPAÑA,2575405016,CARRERA 5A ESTE CON CALLE 18A,-74.21119,4.577612,07/14/2017 12:00:00 AM
UNE,Cundinamarca,Soacha,ZAPAN 5,2575406001,CRA 5 CALLE 7 SUR,-74.228435,4.569603,07/14/2017 12:00:00 AM
UNE,Cundinamarca,Soacha,CAGUA 1 Y CAGUA 2,2575406002,PARQUE CAGUA TV 9 ESTE,-74.208575,4.570061,07/14/2017 12:00:00 AM
UNE,Cundinamarca,Soacha,PARQUE CAMPESTRE,2575406003,CARRERA 12 VIA INDUMIL,-74.229128,4.581775,07/14/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Sopó,"BRICEÑO, CANCHA DEPORTIVA",2575805001,CALLE 6 N 4-02,-73.96158,4.940826,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Tocaima,PARQUE PRINCIPAL,2581505001,CALLE 10 #18,-74.633848,4.458113,07/14/2017 12:00:00 AM
UNE,Cundinamarca,Tocancipá,PARQUE PRINCIPAL,2581706001,CARRERAS 3 Y 4 CENTRO,-73.913304,4.966112,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Villa de San Diego de Ubate,PARQUE RICAURTE,2584305001,CRA 6 # 10,-73.812056,5.309259,05/19/2017 12:00:00 AM
ERT,Huila,Altamira,ALCALDIA MUNICIPAL PLAZA PRINCIPAL,4102602001,CARRERA 3ª Y 4ª CALLE 6ª Y 7ª.,-75.786506,2.063983,05/15/2017 12:00:00 AM
ERT,Huila,Campoalegre,GALERÍA PRINCIPAL,4113202001,CARRERA 11 Y 12 CON CALLE 18 Y 19,-75.327007,2.685638,05/15/2017 12:00:00 AM
ERT,Huila,Colombia,PARQUE PRINCIPAL,4120602001,CALLE 6 NO. 3 - 74,-74.802061,3.376043,05/15/2017 12:00:00 AM
ERT,Huila,Elías,PARQUE PRINCIPAL,4124402001,ENTRE CALLE 2 Y 3 CON CR 4 Y 5,-75.939168,2.013612,05/15/2017 12:00:00 AM
ERT,Huila,Garzón,PARQUE PRINCIPAL,4129802001,CARRERA 8 CON CALLE 7,-75.627617,2.195641,05/15/2017 12:00:00 AM
ERT,Huila,Gigante,PARQUE PRINCIPAL YUMA,4130602001,CARRERA 5 CALLE 1B,-75.546249,2.390013,05/15/2017 12:00:00 AM
ERT,Huila,La Plata,PARQUE CENTRAL GARCIA ROVIRA,4139602001,CALLE 3 CON CARRERA 5,-75.892116,2.388099,05/15/2017 12:00:00 AM
ETB,Huila,Neiva,SEDE NEIVA,4100101000,CARRERA 5 ENTRE CALLE 8 Y 10,-75.289277,2.926305,03/09/2017 12:00:00 AM
ERT,Huila,Neiva,PARQUE POLIDEPORTIVO/MIRADOR DEL SUR,4100102001,DIAGONAL 16 SUR ENTRE CARRERAS 28 Y 29,-75.269983,2.912431,04/22/2017 12:00:00 AM
ERT,Huila,Neiva,PARQUE DE LA MUSICA JORGE VILLAMIL,4100102002,ENTRE CALLES 6 Y 7 CON CARRERAS 8 Y 9ª,-75.284642,2.927036,04/22/2017 12:00:00 AM
ERT,Huila,Neiva,PARQUE PRINCIPAL SANTANDER,4100102003,CARRERA 4 ENTRE CALLE 7 Y 8,-75.2891,2.926381,04/22/2017 12:00:00 AM
ERT,Huila,Neiva,TERMINAL DE TRANSPORTE,4100102004,CRA 7 # 3ª-76 SUR,-75.282345,2.917619,11/29/2017 12:00:00 AM
ERT,Huila,Paicol,PARQUE PRINCIPAL,4151802001,CARRERA 6 CON CALLE 5,-75.774706,2.448721,05/15/2017 12:00:00 AM
ETB,Huila,Pitalito,POLIDEPORTIVO CARRERA 7MA CON CALLE 15,4155101000,POLIDEPORTIVO CARRERA 7MA CON CALLE 15,-76.247639,1.858961,03/01/2017 12:00:00 AM
ERT,Huila,Pitalito,PARQUE PRINCIPAL,4155102001,CALLE 5 CON CARRERA 4,-76.046815,1.851712,05/15/2017 12:00:00 AM
ERT,Huila,Pitalito,VILLA SAN CARLOS POLIDEPORTIVO,4155102002,CARRERA 5 ESTE CON CALLE 19,-76.034639,1.853778,05/15/2017 12:00:00 AM
ERT,Huila,Pitalito,BARRIO MADELENA - POLIDEPORTIVO,4155102003,CALLEE 23 SUR CON AV. 3 PASTRANAS,-76.069602,1.846072,05/15/2017 12:00:00 AM
